# 	f 	 A 		 G 
     210.0   0.0562895465     10.000
     210.5   0.0560224553     10.000
     211.0   0.0557572606     10.000
     211.5   0.0554939445     10.000
     212.0   0.0552324893     10.000
     212.5   0.0549728775     10.000
     213.0   0.0547150918     10.000
     213.5   0.0544591151     10.000
     214.0   0.0542049305     10.000
     214.5   0.0539525214     10.000
     215.0   0.0537018713     10.000
     215.5   0.0534529637     10.000
     216.0   0.0532057827     10.000
     216.5   0.0529603123     10.000
     217.0   0.0527165368     10.000
     217.5   0.0524744405     10.000
     218.0   0.0522340081     10.000
     218.5   0.0519952243     10.000
     219.0   0.0517580743     10.000
     219.5   0.0515225429     10.000
     220.0   0.0512886157     10.000
     220.5   0.0510562780     10.000
     221.0   0.0508255154     10.000
     221.5   0.0505963139     10.000
     222.0   0.0503686592     10.000
     222.5   0.0501425375     10.000
     223.0   0.0499179352     10.000
     223.5   0.0496948386     10.000
     224.0   0.0494732342     10.000
     224.5   0.0492531088     10.000
     225.0   0.0490344494     10.000
     225.5   0.0488172428     10.000
     226.0   0.0486014762     10.000
     226.5   0.0483871370     10.000
     227.0   0.0481742126     10.000
     227.5   0.0479626905     10.000
     228.0   0.0477525585     10.000
     228.5   0.0475438044     10.000
     229.0   0.0473364161     10.000
     229.5   0.0471303819     10.000
     230.0   0.0469256900     10.000
     230.5   0.0467223286     10.000
     231.0   0.0465202863     10.000
     231.5   0.0463195518     10.000
     232.0   0.0461201137     10.000
     232.5   0.0459219609     10.000
     233.0   0.0457250824     10.000
     233.5   0.0455294673     10.000
     234.0   0.0453351048     10.000
     234.5   0.0451419842     10.000
     235.0   0.0449500951     10.000
     235.5   0.0447594268     10.000
     236.0   0.0445699691     10.000
     236.5   0.0443817118     10.000
     237.0   0.0441946447     10.000
     237.5   0.0440087579     10.000
     238.0   0.0438240414     10.000
     238.5   0.0436404854     10.000
     239.0   0.0434580802     10.000
     239.5   0.0432768162     10.000
     240.0   0.0430966840     10.000
     240.5   0.0429176741     10.000
     241.0   0.0427397772     10.000
     241.5   0.0425629841     10.000
     242.0   0.0423872857     10.000
     242.5   0.0422126730     10.000
     243.0   0.0420391370     10.000
     243.5   0.0418666689     10.000
     244.0   0.0416952600     10.000
     244.5   0.0415249016     10.000
     245.0   0.0413555852     10.000
     245.5   0.0411873022     10.000
     246.0   0.0410200443     10.000
     246.5   0.0408538031     10.000
     247.0   0.0406885705     10.000
     247.5   0.0405243383     10.000
     248.0   0.0403610985     10.000
     248.5   0.0401988429     10.000
     249.0   0.0400375639     10.000
     249.5   0.0398772535     10.000
     250.0   0.0397179040     10.000
     250.5   0.0395595077     10.000
     251.0   0.0394020571     10.000
     251.5   0.0392455446     10.000
     252.0   0.0390899628     10.000
     252.5   0.0389353044     10.000
     253.0   0.0387815620     10.000
     253.5   0.0386287284     10.000
     254.0   0.0384767964     10.000
     254.5   0.0383257591     10.000
     255.0   0.0381756094     10.000
     255.5   0.0380263403     10.000
     256.0   0.0378779449     10.000
     256.5   0.0377304166     10.000
     257.0   0.0375837484     10.000
     257.5   0.0374379338     10.000
     258.0   0.0372929662     10.000
     258.5   0.0371488389     10.000
     259.0   0.0370055455     10.000
     259.5   0.0368630796     10.000
     260.0   0.0367214349     10.000
     260.5   0.0365806050     10.000
     261.0   0.0364405837     10.000
     261.5   0.0363013647     10.000
     262.0   0.0361629421     10.000
     262.5   0.0360253097     10.000
     263.0   0.0358884616     10.000
     263.5   0.0357523917     10.000
     264.0   0.0356170942     10.000
     264.5   0.0354825633     10.000
     265.0   0.0353487932     10.000
     265.5   0.0352157781     10.000
     266.0   0.0350835123     10.000
     266.5   0.0349519904     10.000
     267.0   0.0348212066     10.000
     267.5   0.0346911555     10.000
     268.0   0.0345618317     10.000
     268.5   0.0344332296     10.000
     269.0   0.0343053440     10.000
     269.5   0.0341781696     10.000
     270.0   0.0340517009     10.000
     270.5   0.0339259330     10.000
     271.0   0.0338008605     10.000
     271.5   0.0336764785     10.000
     272.0   0.0335527817     10.000
     272.5   0.0334297652     10.000
     273.0   0.0333074239     10.000
     273.5   0.0331857531     10.000
     274.0   0.0330647477     10.000
     274.5   0.0329444030     10.000
     275.0   0.0328247140     10.000
     275.5   0.0327056762     10.000
     276.0   0.0325872847     10.000
     276.5   0.0324695349     10.000
     277.0   0.0323524222     10.000
     277.5   0.0322359419     10.000
     278.0   0.0321200895     10.000
     278.5   0.0320048606     10.000
     279.0   0.0318902506     10.000
     279.5   0.0317762552     10.000
     280.0   0.0316628699     10.000
     280.5   0.0315500904     10.000
     281.0   0.0314379124     10.000
     281.5   0.0313263316     10.000
     282.0   0.0312153438     10.000
     282.5   0.0311049448     10.000
     283.0   0.0309951304     10.000
     283.5   0.0308858966     10.000
     284.0   0.0307772391     10.000
     284.5   0.0306691541     10.000
     285.0   0.0305616374     10.000
     285.5   0.0304546851     10.000
     286.0   0.0303482933     10.000
     286.5   0.0302424580     10.000
     287.0   0.0301371754     10.000
     287.5   0.0300324416     10.000
     288.0   0.0299282528     10.000
     288.5   0.0298246052     10.000
     289.0   0.0297214952     10.000
     289.5   0.0296189189     10.000
     290.0   0.0295168728     10.000
     290.5   0.0294153531     10.000
     291.0   0.0293143562     10.000
     291.5   0.0292138786     10.000
     292.0   0.0291139168     10.000
     292.5   0.0290144671     10.000
     293.0   0.0289155261     10.000
     293.5   0.0288170903     10.000
     294.0   0.0287191564     10.000
     294.5   0.0286217208     10.000
     295.0   0.0285247802     10.000
     295.5   0.0284283313     10.000
     296.0   0.0283323708     10.000
     296.5   0.0282368953     10.000
     297.0   0.0281419016     10.000
     297.5   0.0280473865     10.000
     298.0   0.0279533467     10.000
     298.5   0.0278597791     10.000
     299.0   0.0277666805     10.000
     299.5   0.0276740477     10.000
     300.0   0.0275818778     10.000
     300.5   0.0274901675     10.000
     301.0   0.0273989139     10.000
     301.5   0.0273081139     10.000
     302.0   0.0272177646     10.000
     302.5   0.0271278628     10.000
     303.0   0.0270384058     10.000
     303.5   0.0269493905     10.000
     304.0   0.0268608141     10.000
     304.5   0.0267726737     10.000
     305.0   0.0266849664     10.000
     305.5   0.0265976894     10.000
     306.0   0.0265108398     10.000
     306.5   0.0264244150     10.000
